location_name, location_tags,lat,lng,review_id,review_date,user_id,review_rate,place_rate,username,parent_url
Musikverein, Concerts & Shows & Theaters, #lat#, #lng#, 707294978, 20190906, 744D6C3D16C719D3685438128CA42839, 4.0, 4.5, menors, /Attraction_Review-g190454-d245461-Reviews-Musikverein-Vienna.html
Musikverein, Concerts & Shows & Theaters, #lat#, #lng#, 704680151, 20190830, 0FF690475519487EB93B62EDE1A60D3D, 3.0, 4.5, Helena D, /Attraction_Review-g190454-d245461-Reviews-Musikverein-Vienna.html
Musikverein, Concerts & Shows & Theaters, #lat#, #lng#, 698649385, 20190813, F97E76EFD9BD43878A73C9555EF52606, 5.0, 4.5, Xiang818, /Attraction_Review-g190454-d245461-Reviews-Musikverein-Vienna.html
Musikverein, Concerts & Shows & Theaters, #lat#, #lng#, 696233248, 20190806, E46D671A44BC9F54B3CDF6211BFA8E90, 1.0, 4.5, C1523EB_, /Attraction_Review-g190454-d245461-Reviews-Musikverein-Vienna.html
Musikverein, Concerts & Shows & Theaters, #lat#, #lng#, 696228116, 20190806, 99F4845851D478152162EBD6DFAE88A7, 1.0, 4.5, marina-skutina, /Attraction_Review-g190454-d245461-Reviews-Musikverein-Vienna.html
Musikverein, Concerts & Shows & Theaters, #lat#, #lng#, 695267203, 20190803, 73E58D5417ACE1EC05D9A852DC6BF87A, 1.0, 4.5, Giacomo B, /Attraction_Review-g190454-d245461-Reviews-Musikverein-Vienna.html
Musikverein, Concerts & Shows & Theaters, #lat#, #lng#, 694258066, 20190730, C7155C747D26835CF1C4827ACC582B44, 4.0, 4.5, sunnymouse6, /Attraction_Review-g190454-d245461-Reviews-Musikverein-Vienna.html
Musikverein, Concerts & Shows & Theaters, #lat#, #lng#, 694074034, 20190730, 57E41994B7E427FE4B4C6E04B24A4AA9, 5.0, 4.5, steelriver2014, /Attraction_Review-g190454-d245461-Reviews-Musikverein-Vienna.html
Musikverein, Concerts & Shows & Theaters, #lat#, #lng#, 693991817, 20190730, 3B08EE06F170477467F5A451B989F521, 4.0, 4.5, F6297QOgarya, /Attraction_Review-g190454-d245461-Reviews-Musikverein-Vienna.html
Musikverein, Concerts & Shows & Theaters, #lat#, #lng#, 693633221, 20190728, 47564E04A9C4FFBBA69AC696B3695F11, 3.0, 4.5, yycccllll, /Attraction_Review-g190454-d245461-Reviews-Musikverein-Vienna.html
