location_name, location_tags,lat,lng,review_id,review_date,user_id,review_rate,place_rate,username,parent_url
House of Terror Museum, Museums & Specialty Museums, #lat#, #lng#, 120704959, 20111117, 25911D706838BB03F8750497BC0694E9, 5.0, 4.0, MarybethGrant, /Attraction_Review-g274887-d325279-Reviews-House_of_Terror_Museum-Budapest_Central_Hungary.html
House of Terror Museum, Museums & Specialty Museums, #lat#, #lng#, 120677016, 20111116, B7922E21051E1F86425DFCBF33FB05EE, 5.0, 4.0, 2011traveller2, /Attraction_Review-g274887-d325279-Reviews-House_of_Terror_Museum-Budapest_Central_Hungary.html
House of Terror Museum, Museums & Specialty Museums, #lat#, #lng#, 120633253, 20111115, 446F03663EF9E77B7446C637C4F6EC08, 5.0, 4.0, denise1953, /Attraction_Review-g274887-d325279-Reviews-House_of_Terror_Museum-Budapest_Central_Hungary.html
House of Terror Museum, Museums & Specialty Museums, #lat#, #lng#, 120621141, 20111115, 86431EEDA8B41B4DE9DDC6E8FD93BB1B, 5.0, 4.0, nytoparis, /Attraction_Review-g274887-d325279-Reviews-House_of_Terror_Museum-Budapest_Central_Hungary.html
House of Terror Museum, Museums & Specialty Museums, #lat#, #lng#, 120585806, 20111114, D74630FED7076C0ED8C5961E869BDEC2, 4.0, 4.0, NewMexicoSilverqueen, /Attraction_Review-g274887-d325279-Reviews-House_of_Terror_Museum-Budapest_Central_Hungary.html
House of Terror Museum, Museums & Specialty Museums, #lat#, #lng#, 120575075, 20111114, F50DE98285D66E2188AACB5FC1E8A72C, 5.0, 4.0, M L, /Attraction_Review-g274887-d325279-Reviews-House_of_Terror_Museum-Budapest_Central_Hungary.html
House of Terror Museum, Museums & Specialty Museums, #lat#, #lng#, 120574872, 20111114, E385073816EB0BF9F0E2F4E8E54A0A8F, 5.0, 4.0, indonesianprincess13, /Attraction_Review-g274887-d325279-Reviews-House_of_Terror_Museum-Budapest_Central_Hungary.html
House of Terror Museum, Museums & Specialty Museums, #lat#, #lng#, 120493781, 20111112, 64BA0FA0C345A686929F74CAF6893414, 4.0, 4.0, cows2, /Attraction_Review-g274887-d325279-Reviews-House_of_Terror_Museum-Budapest_Central_Hungary.html
House of Terror Museum, Museums & Specialty Museums, #lat#, #lng#, 120489309, 20111111, 1562E4CDFAFFEB460BF6B679681651B2, 1.0, 4.0, David N, /Attraction_Review-g274887-d325279-Reviews-House_of_Terror_Museum-Budapest_Central_Hungary.html
House of Terror Museum, Museums & Specialty Museums, #lat#, #lng#, 120372657, 20111109, 1B7B546C217A1EAACE9BEF96291FC52A, 4.0, 4.0, Louisa S, /Attraction_Review-g274887-d325279-Reviews-House_of_Terror_Museum-Budapest_Central_Hungary.html
