location_name, location_tags,lat,lng,review_id,review_date,user_id,review_rate,place_rate,username,parent_url
Belvedere Museum, Museums & Sights & Landmarks & Art Museums & Historic Sites & Architectural Buildings & More, #lat#, #lng#, 600896707, 20180729, 2E5C6F73323AEDCFBB6EB0E8078807DD, 5.0, 4.5, LarryMichigan, /Attraction_Review-g190454-d245701-Reviews-Belvedere_Museum-Vienna.html
Belvedere Museum, Museums & Sights & Landmarks & Art Museums & Historic Sites & Architectural Buildings & More, #lat#, #lng#, 600621353, 20180728, 0A70DDF8A1127D9C6C80B39D64D46711, 4.0, 4.5, 1Maya23, /Attraction_Review-g190454-d245701-Reviews-Belvedere_Museum-Vienna.html
Belvedere Museum, Museums & Sights & Landmarks & Art Museums & Historic Sites & Architectural Buildings & More, #lat#, #lng#, 600540111, 20180728, 58EA8ABF8D90433046E0EBD1D9868776, 5.0, 4.5, luvtotravelredcar, /Attraction_Review-g190454-d245701-Reviews-Belvedere_Museum-Vienna.html
Belvedere Museum, Museums & Sights & Landmarks & Art Museums & Historic Sites & Architectural Buildings & More, #lat#, #lng#, 600461348, 20180728, 888613A288699ADA18EE849E9D2BF2EA, 5.0, 4.5, christopher d, /Attraction_Review-g190454-d245701-Reviews-Belvedere_Museum-Vienna.html
Belvedere Museum, Museums & Sights & Landmarks & Art Museums & Historic Sites & Architectural Buildings & More, #lat#, #lng#, 600451834, 20180728, 709DB103C57481589955E077CE224BB8, 3.0, 4.5, knittingelsie, /Attraction_Review-g190454-d245701-Reviews-Belvedere_Museum-Vienna.html
Belvedere Museum, Museums & Sights & Landmarks & Art Museums & Historic Sites & Architectural Buildings & More, #lat#, #lng#, 600200239, 20180727, D23C73380EC37D2083B79062CD90689C, 5.0, 4.5, NorthEastMe999, /Attraction_Review-g190454-d245701-Reviews-Belvedere_Museum-Vienna.html
Belvedere Museum, Museums & Sights & Landmarks & Art Museums & Historic Sites & Architectural Buildings & More, #lat#, #lng#, 600160381, 20180727, 0AE2E6DE0A91DDF23B3B1DB78080FE5C, 5.0, 4.5, hullresidence, /Attraction_Review-g190454-d245701-Reviews-Belvedere_Museum-Vienna.html
Belvedere Museum, Museums & Sights & Landmarks & Art Museums & Historic Sites & Architectural Buildings & More, #lat#, #lng#, 600038220, 20180726, 3883EF3603CFF3D5FFFBF278E5ED2E40, 5.0, 4.5, jendaly, /Attraction_Review-g190454-d245701-Reviews-Belvedere_Museum-Vienna.html
Belvedere Museum, Museums & Sights & Landmarks & Art Museums & Historic Sites & Architectural Buildings & More, #lat#, #lng#, 599988180, 20180726, CED4F0F98FBF567A578D7DE21B1CE9A0, 5.0, 4.5, nikos26891, /Attraction_Review-g190454-d245701-Reviews-Belvedere_Museum-Vienna.html
Belvedere Museum, Museums & Sights & Landmarks & Art Museums & Historic Sites & Architectural Buildings & More, #lat#, #lng#, 599866807, 20180726, 8828ADFDA4E80FA19240D293FFF8ED0D, 5.0, 4.5, 397petec, /Attraction_Review-g190454-d245701-Reviews-Belvedere_Museum-Vienna.html
