location_name, location_tags,lat,lng,review_id,review_date,user_id,review_rate,place_rate,username,parent_url
Schonbrunner Gardens, Nature & Parks & Sights & Landmarks & Gardens & Historic Walking Areas & More, #lat#, #lng#, 429629783, 20161019, 499AA45F5DD30127D91D07FCD723DCD8, 4.0, 4.5, muzz24, /Attraction_Review-g190454-d319310-Reviews-Schonbrunner_Gardens-Vienna.html
Schonbrunner Gardens, Nature & Parks & Sights & Landmarks & Gardens & Historic Walking Areas & More, #lat#, #lng#, 429434258, 20161018, 2CA345CC76A8A079C77DD763A888CA02, 5.0, 4.5, Paulo C, /Attraction_Review-g190454-d319310-Reviews-Schonbrunner_Gardens-Vienna.html
Schonbrunner Gardens, Nature & Parks & Sights & Landmarks & Gardens & Historic Walking Areas & More, #lat#, #lng#, 429176587, 20161018, 92E6125C0EF4538C8A1522294536FE61, 4.0, 4.5, Sergey Z, /Attraction_Review-g190454-d319310-Reviews-Schonbrunner_Gardens-Vienna.html
Schonbrunner Gardens, Nature & Parks & Sights & Landmarks & Gardens & Historic Walking Areas & More, #lat#, #lng#, 429171933, 20161018, 4910CCBC26B13F831EACA5A0AEF2EA72, 5.0, 4.5, WerrnerJ, /Attraction_Review-g190454-d319310-Reviews-Schonbrunner_Gardens-Vienna.html
Schonbrunner Gardens, Nature & Parks & Sights & Landmarks & Gardens & Historic Walking Areas & More, #lat#, #lng#, 429131487, 20161018, 6EC0B0E4CB8A68E0704A2A70446CBFBC, 5.0, 4.5, ElviraToth, /Attraction_Review-g190454-d319310-Reviews-Schonbrunner_Gardens-Vienna.html
Schonbrunner Gardens, Nature & Parks & Sights & Landmarks & Gardens & Historic Walking Areas & More, #lat#, #lng#, 429083007, 20161018, 20FFE8D779B23F795B8355398B32D612, 4.0, 4.5, Julie-AnneB2000, /Attraction_Review-g190454-d319310-Reviews-Schonbrunner_Gardens-Vienna.html
Schonbrunner Gardens, Nature & Parks & Sights & Landmarks & Gardens & Historic Walking Areas & More, #lat#, #lng#, 429025538, 20161017, 4317A9D06FE80AD75A611B1D94C7F8A5, 5.0, 4.5, Fazilat A, /Attraction_Review-g190454-d319310-Reviews-Schonbrunner_Gardens-Vienna.html
Schonbrunner Gardens, Nature & Parks & Sights & Landmarks & Gardens & Historic Walking Areas & More, #lat#, #lng#, 428716754, 20161017, B1ACB1AEC6C653D3C35013E251AA8CAA, 4.0, 4.5, 881kathyd, /Attraction_Review-g190454-d319310-Reviews-Schonbrunner_Gardens-Vienna.html
Schonbrunner Gardens, Nature & Parks & Sights & Landmarks & Gardens & Historic Walking Areas & More, #lat#, #lng#, 428710021, 20161017, 7E6CAD6789A32934F8B1D04D6693FBE3, 5.0, 4.5, Kurtabegu, /Attraction_Review-g190454-d319310-Reviews-Schonbrunner_Gardens-Vienna.html
Schonbrunner Gardens, Nature & Parks & Sights & Landmarks & Gardens & Historic Walking Areas & More, #lat#, #lng#, 428687596, 20161017, A92C0D046544AFCF16620A7A1BC860F3, 5.0, 4.5, williamnL5208FP, /Attraction_Review-g190454-d319310-Reviews-Schonbrunner_Gardens-Vienna.html
