location_name, location_tags,lat,lng,review_id,review_date,user_id,review_rate,place_rate,username,parent_url
Fortress Hohensalzburg, Sights & Landmarks & Museums & Lookouts & History Museums & Castles & Architectural Buildings & More, #lat#, #lng#, 405368575, 20160814, 7AEC5AB65FDC3F27C85E1D1E9D35EC59, 5.0, 4.5, GuyRopeTrip, /Attraction_Review-g190441-d195077-Reviews-Fortress_Hohensalzburg-Salzburg_Austrian_Alps.html
Fortress Hohensalzburg, Sights & Landmarks & Museums & Lookouts & History Museums & Castles & Architectural Buildings & More, #lat#, #lng#, 405211976, 20160814, D08EC46A2C79107FD1F18C54218CA3F7, 5.0, 4.5, cmcaudillo, /Attraction_Review-g190441-d195077-Reviews-Fortress_Hohensalzburg-Salzburg_Austrian_Alps.html
Fortress Hohensalzburg, Sights & Landmarks & Museums & Lookouts & History Museums & Castles & Architectural Buildings & More, #lat#, #lng#, 405171262, 20160814, 8ACB58CA00243F0F6CCA2E335419750F, 4.0, 4.5, Jammy J, /Attraction_Review-g190441-d195077-Reviews-Fortress_Hohensalzburg-Salzburg_Austrian_Alps.html
Fortress Hohensalzburg, Sights & Landmarks & Museums & Lookouts & History Museums & Castles & Architectural Buildings & More, #lat#, #lng#, 404987709, 20160813, 52D652B97908C168756E31EA3840BB82, 5.0, 4.5, joanneh77, /Attraction_Review-g190441-d195077-Reviews-Fortress_Hohensalzburg-Salzburg_Austrian_Alps.html
Fortress Hohensalzburg, Sights & Landmarks & Museums & Lookouts & History Museums & Castles & Architectural Buildings & More, #lat#, #lng#, 404659319, 20160812, 9A19700F8FD9F614B8003661B5B7EF6D, 3.0, 4.5, CarolingLibrarian, /Attraction_Review-g190441-d195077-Reviews-Fortress_Hohensalzburg-Salzburg_Austrian_Alps.html
Fortress Hohensalzburg, Sights & Landmarks & Museums & Lookouts & History Museums & Castles & Architectural Buildings & More, #lat#, #lng#, 404653834, 20160812, 6466EBFA5DEAA347A779D598C0CE755E, 5.0, 4.5, antismoker, /Attraction_Review-g190441-d195077-Reviews-Fortress_Hohensalzburg-Salzburg_Austrian_Alps.html
Fortress Hohensalzburg, Sights & Landmarks & Museums & Lookouts & History Museums & Castles & Architectural Buildings & More, #lat#, #lng#, 404618060, 20160812, B17126BDB962055ACBA09A1C849A28AB, 5.0, 4.5, gdavis36, /Attraction_Review-g190441-d195077-Reviews-Fortress_Hohensalzburg-Salzburg_Austrian_Alps.html
Fortress Hohensalzburg, Sights & Landmarks & Museums & Lookouts & History Museums & Castles & Architectural Buildings & More, #lat#, #lng#, 404441451, 20160812, 265C3C3CCB5B146643C75BAD3759235A, 4.0, 4.5, sheenaahh, /Attraction_Review-g190441-d195077-Reviews-Fortress_Hohensalzburg-Salzburg_Austrian_Alps.html
Fortress Hohensalzburg, Sights & Landmarks & Museums & Lookouts & History Museums & Castles & Architectural Buildings & More, #lat#, #lng#, 404224735, 20160811, 31DA6D6D40E88379302B2D693DAE25CD, 5.0, 4.5, richharri, /Attraction_Review-g190441-d195077-Reviews-Fortress_Hohensalzburg-Salzburg_Austrian_Alps.html
Fortress Hohensalzburg, Sights & Landmarks & Museums & Lookouts & History Museums & Castles & Architectural Buildings & More, #lat#, #lng#, 404216273, 20160811, 672DB4B074152D0E25B8DCBAB3FB229A, 2.0, 4.5, esme318, /Attraction_Review-g190441-d195077-Reviews-Fortress_Hohensalzburg-Salzburg_Austrian_Alps.html
