location_name, location_tags,lat,lng,review_id,review_date,user_id,review_rate,place_rate,username,parent_url
Lido di Meina Piscina 1, Fun & Games & Sports Complexes, #lat#, #lng#, 603891354, 20180807, 3911B2F0F8D1ACE2B6F1D7AB9E00F333, 5.0, 5.0, Walter G, /Attraction_Review-g664172-d12367404-Reviews-Lido_di_Meina_Piscina_1-Meina_Lake_Maggiore_Piedmont.html
Lido di Meina Piscina 1, Fun & Games & Sports Complexes, #lat#, #lng#, 597715801, 20180719, 246F4853284FA7A928D547148BB98883, 4.0, 5.0, 698valeriar, /Attraction_Review-g664172-d12367404-Reviews-Lido_di_Meina_Piscina_1-Meina_Lake_Maggiore_Piedmont.html
Lido di Meina Piscina 1, Fun & Games & Sports Complexes, #lat#, #lng#, 530162376, 20171005, 6850FB3605DC938C54D6E86EC9149454, 3.0, 5.0, MaxFede2014, /Attraction_Review-g664172-d12367404-Reviews-Lido_di_Meina_Piscina_1-Meina_Lake_Maggiore_Piedmont.html
Lido di Meina Piscina 1, Fun & Games & Sports Complexes, #lat#, #lng#, 523938520, 20170912, 32D0FCF42B977891C86C9B3540C55AD5, 4.0, 5.0, 512francog, /Attraction_Review-g664172-d12367404-Reviews-Lido_di_Meina_Piscina_1-Meina_Lake_Maggiore_Piedmont.html
Lido di Meina Piscina 1, Fun & Games & Sports Complexes, #lat#, #lng#, 521329602, 20170905, AB481A7F39225DA953432B7A96B3FEBB, 5.0, 5.0, roberto p, /Attraction_Review-g664172-d12367404-Reviews-Lido_di_Meina_Piscina_1-Meina_Lake_Maggiore_Piedmont.html
Lido di Meina Piscina 1, Fun & Games & Sports Complexes, #lat#, #lng#, 520485577, 20170902, 290FC429D7A653DE9D770B5B0E05F087, 5.0, 5.0, Dodi X, /Attraction_Review-g664172-d12367404-Reviews-Lido_di_Meina_Piscina_1-Meina_Lake_Maggiore_Piedmont.html
Lido di Meina Piscina 1, Fun & Games & Sports Complexes, #lat#, #lng#, 520466212, 20170902, 639E478F3435E10555831B9941A6104B, 5.0, 5.0, Mariella G, /Attraction_Review-g664172-d12367404-Reviews-Lido_di_Meina_Piscina_1-Meina_Lake_Maggiore_Piedmont.html
Lido di Meina Piscina 1, Fun & Games & Sports Complexes, #lat#, #lng#, 517331046, 20170825, B5F3DE5EB96C33B976CED8020A485972, 5.0, 5.0, cipollina84, /Attraction_Review-g664172-d12367404-Reviews-Lido_di_Meina_Piscina_1-Meina_Lake_Maggiore_Piedmont.html
Lido di Meina Piscina 1, Fun & Games & Sports Complexes, #lat#, #lng#, 506108141, 20170727, C4A4520BD2239959B7B9168B9ED45F4D, 4.0, 5.0, bbcasabella, /Attraction_Review-g664172-d12367404-Reviews-Lido_di_Meina_Piscina_1-Meina_Lake_Maggiore_Piedmont.html
Lido di Meina Piscina 1, Fun & Games & Sports Complexes, #lat#, #lng#, 502183117, 20170715, 2AC1B56CA9AECA66847F54EBB697DCA1, 5.0, 5.0, Peppino P, /Attraction_Review-g664172-d12367404-Reviews-Lido_di_Meina_Piscina_1-Meina_Lake_Maggiore_Piedmont.html
