location_name, location_tags,lat,lng,review_id,review_date,user_id,review_rate,place_rate,username,parent_url
None, , #lat#, #lng#, 629927905, 20181031, 63BD7BB5C94FD0F0ACE5A590CFA2D41C, 5.0, None, joolzpop, /Attraction_Review-g187835-d2296358-Reviews-Funicolare_Como_Brunate-Como_Lake_Como_Lombardy.html
None, , #lat#, #lng#, 629792825, 20181031, 5DC0A000B40E722690E4731C6A4408B4, 5.0, None, Cheryl G, /Attraction_Review-g187835-d2296358-Reviews-Funicolare_Como_Brunate-Como_Lake_Como_Lombardy.html
None, , #lat#, #lng#, 629204650, 20181028, B0D833F20CFF8A251B2EFA20D9F0CE48, 4.0, None, Shermaine G, /Attraction_Review-g187835-d2296358-Reviews-Funicolare_Como_Brunate-Como_Lake_Como_Lombardy.html
None, , #lat#, #lng#, 628854992, 20181027, 52DE5D113F2F2CBBB1FC7B78CDE0C31B, 5.0, None, Shazad A, /Attraction_Review-g187835-d2296358-Reviews-Funicolare_Como_Brunate-Como_Lake_Como_Lombardy.html
None, , #lat#, #lng#, 628406982, 20181026, B18F5E2BBC69784587CE97C4FCE4786B, 4.0, None, Elena_Kornilova, /Attraction_Review-g187835-d2296358-Reviews-Funicolare_Como_Brunate-Como_Lake_Como_Lombardy.html
None, , #lat#, #lng#, 628138319, 20181025, D2B302C8D1E9F3E62A259610236C99C5, 5.0, None, prprof, /Attraction_Review-g187835-d2296358-Reviews-Funicolare_Como_Brunate-Como_Lake_Como_Lombardy.html
None, , #lat#, #lng#, 627288719, 20181022, 0CE8C5FDCC5FDA80D59088D93920EC34, 5.0, None, lesliebauman, /Attraction_Review-g187835-d2296358-Reviews-Funicolare_Como_Brunate-Como_Lake_Como_Lombardy.html
None, , #lat#, #lng#, 626446318, 20181019, 205A3122075AE7F978DA6C61859FA28D, 4.0, None, Merle F, /Attraction_Review-g187835-d2296358-Reviews-Funicolare_Como_Brunate-Como_Lake_Como_Lombardy.html
None, , #lat#, #lng#, 624568795, 20181013, 21A653EE0841D91E4502EDE43B55807B, 4.0, None, adriantc_ro, /Attraction_Review-g187835-d2296358-Reviews-Funicolare_Como_Brunate-Como_Lake_Como_Lombardy.html
None, , #lat#, #lng#, 624157684, 20181012, 954B9D600D7165B4301C2A90BC958343, 4.0, None, chris2pherwong, /Attraction_Review-g187835-d2296358-Reviews-Funicolare_Como_Brunate-Como_Lake_Como_Lombardy.html
