location_name, location_tags,lat,lng,review_id,review_date,user_id,review_rate,place_rate,username,parent_url
Vatican City, Sights & Landmarks & Historic Walking Areas & Sacred & Religious Sites, #lat#, #lng#, 309711083, 20150912, 8454DF6A7AD9938191409F8C04B7385A, 5.0, 4.5, paulsM3170TP, /Attraction_Review-g187793-d1968471-Reviews-Vatican_City-Vatican_City_Lazio.html
Vatican City, Sights & Landmarks & Historic Walking Areas & Sacred & Religious Sites, #lat#, #lng#, 309454685, 20150912, 1A8EF553347F7A17B2E29327BAEAF1BB, 4.0, 4.5, Henchelson, /Attraction_Review-g187793-d1968471-Reviews-Vatican_City-Vatican_City_Lazio.html
Vatican City, Sights & Landmarks & Historic Walking Areas & Sacred & Religious Sites, #lat#, #lng#, 309410506, 20150911, 021713045FE29B0CF11073CC6C88E147, 5.0, 4.5, yossinir123, /Attraction_Review-g187793-d1968471-Reviews-Vatican_City-Vatican_City_Lazio.html
Vatican City, Sights & Landmarks & Historic Walking Areas & Sacred & Religious Sites, #lat#, #lng#, 309381039, 20150911, 89B29534F9D871995F0D9BFE55065915, 5.0, 4.5, classiccatgal, /Attraction_Review-g187793-d1968471-Reviews-Vatican_City-Vatican_City_Lazio.html
Vatican City, Sights & Landmarks & Historic Walking Areas & Sacred & Religious Sites, #lat#, #lng#, 309355276, 20150911, 989B816E60FED8A3C209D46DCBB77E01, 5.0, 4.5, dundalo, /Attraction_Review-g187793-d1968471-Reviews-Vatican_City-Vatican_City_Lazio.html
Vatican City, Sights & Landmarks & Historic Walking Areas & Sacred & Religious Sites, #lat#, #lng#, 309244256, 20150911, 36824CF4C5DD778E71E09A4BFA30E007, 3.0, 4.5, mattd472, /Attraction_Review-g187793-d1968471-Reviews-Vatican_City-Vatican_City_Lazio.html
Vatican City, Sights & Landmarks & Historic Walking Areas & Sacred & Religious Sites, #lat#, #lng#, 309074531, 20150910, 4F4ACA91F7992CD620FE0991E19DC876, 4.0, 4.5, RedLyght, /Attraction_Review-g187793-d1968471-Reviews-Vatican_City-Vatican_City_Lazio.html
Vatican City, Sights & Landmarks & Historic Walking Areas & Sacred & Religious Sites, #lat#, #lng#, 308970689, 20150910, 8D413E51C194C4241C70C91C386DBD8B, 2.0, 4.5, A K, /Attraction_Review-g187793-d1968471-Reviews-Vatican_City-Vatican_City_Lazio.html
Vatican City, Sights & Landmarks & Historic Walking Areas & Sacred & Religious Sites, #lat#, #lng#, 308950027, 20150910, D258B2AC05AAFDE685F788B306730E3B, 5.0, 4.5, Jason S, /Attraction_Review-g187793-d1968471-Reviews-Vatican_City-Vatican_City_Lazio.html
Vatican City, Sights & Landmarks & Historic Walking Areas & Sacred & Religious Sites, #lat#, #lng#, 308822748, 20150909, 40BC98E336610E398461F2133EE35710, 4.0, 4.5, Isa_jansson, /Attraction_Review-g187793-d1968471-Reviews-Vatican_City-Vatican_City_Lazio.html
