location_name, location_tags,lat,lng,review_id,review_date,user_id,review_rate,place_rate,username,parent_url
Peggy Guggenheim Collection, Museums & Sights & Landmarks & Points of Interest & Landmarks & Art Museums & Historic Sites & More, #lat#, #lng#, 709691419, 20190914, CE0A7EF78215536DF4F43E1A05B06DCF, 4.0, 4.5, CumfyCritter, /Attraction_Review-g187870-d196473-Reviews-Peggy_Guggenheim_Collection-Venice_Veneto.html
Peggy Guggenheim Collection, Museums & Sights & Landmarks & Points of Interest & Landmarks & Art Museums & Historic Sites & More, #lat#, #lng#, 709620700, 20190914, 98AB21BA10DAFF0700A0D3A7BA47E7AF, 4.0, 4.5, 889olat, /Attraction_Review-g187870-d196473-Reviews-Peggy_Guggenheim_Collection-Venice_Veneto.html
Peggy Guggenheim Collection, Museums & Sights & Landmarks & Points of Interest & Landmarks & Art Museums & Historic Sites & More, #lat#, #lng#, 709104065, 20190912, E9E4F4EA1EACB9D75FA9952015598C80, 4.0, 4.5, Grandi69, /Attraction_Review-g187870-d196473-Reviews-Peggy_Guggenheim_Collection-Venice_Veneto.html
Peggy Guggenheim Collection, Museums & Sights & Landmarks & Points of Interest & Landmarks & Art Museums & Historic Sites & More, #lat#, #lng#, 708708361, 20190910, 1228831917397D84E363B96B5F4AEEE2, 3.0, 4.5, M879FZdavidm, /Attraction_Review-g187870-d196473-Reviews-Peggy_Guggenheim_Collection-Venice_Veneto.html
Peggy Guggenheim Collection, Museums & Sights & Landmarks & Points of Interest & Landmarks & Art Museums & Historic Sites & More, #lat#, #lng#, 708184958, 20190909, FB91913B9003CFD72BDC0B2079CA0ED1, 5.0, 4.5, Lucian M, /Attraction_Review-g187870-d196473-Reviews-Peggy_Guggenheim_Collection-Venice_Veneto.html
Peggy Guggenheim Collection, Museums & Sights & Landmarks & Points of Interest & Landmarks & Art Museums & Historic Sites & More, #lat#, #lng#, 708061153, 20190909, 6517CC6D10F3ADC00CC97F9F8BD511B0, 5.0, 4.5, woodsie9, /Attraction_Review-g187870-d196473-Reviews-Peggy_Guggenheim_Collection-Venice_Veneto.html
Peggy Guggenheim Collection, Museums & Sights & Landmarks & Points of Interest & Landmarks & Art Museums & Historic Sites & More, #lat#, #lng#, 707418662, 20190907, 3D671F7D21010848F8FE6B115AFC790F, 5.0, 4.5, kimbD4635SB, /Attraction_Review-g187870-d196473-Reviews-Peggy_Guggenheim_Collection-Venice_Veneto.html
Peggy Guggenheim Collection, Museums & Sights & Landmarks & Points of Interest & Landmarks & Art Museums & Historic Sites & More, #lat#, #lng#, 706593032, 20190904, 40976D1981051B428FCAF91E0923AECF, 5.0, 4.5, EPerlman58, /Attraction_Review-g187870-d196473-Reviews-Peggy_Guggenheim_Collection-Venice_Veneto.html
Peggy Guggenheim Collection, Museums & Sights & Landmarks & Points of Interest & Landmarks & Art Museums & Historic Sites & More, #lat#, #lng#, 706150788, 20190903, 9303F4EEA8B5D8FF405753E3EB4F0162, 4.0, 4.5, kthomasec, /Attraction_Review-g187870-d196473-Reviews-Peggy_Guggenheim_Collection-Venice_Veneto.html
Peggy Guggenheim Collection, Museums & Sights & Landmarks & Points of Interest & Landmarks & Art Museums & Historic Sites & More, #lat#, #lng#, 706024681, 20190903, 4A68CF647A9A7A9873FEC3F732811D86, 4.0, 4.5, Michael S, /Attraction_Review-g187870-d196473-Reviews-Peggy_Guggenheim_Collection-Venice_Veneto.html
