location_name, location_tags,lat,lng,review_id,review_date,user_id,review_rate,place_rate,username,parent_url
Juventus Stadium, Sights & Landmarks & Arenas & Stadiums, #lat#, #lng#, 145886353, 20121121, 9B861C1C742FE708DA87013A10AEB4D4, 5.0, 4.5, Charles_Annette, /Attraction_Review-g187855-d2540083-Reviews-Juventus_Stadium-Turin_Province_of_Turin_Piedmont.html
Juventus Stadium, Sights & Landmarks & Arenas & Stadiums, #lat#, #lng#, 144622943, 20121105, A77B607E9463F3EF3BA7DF3D185E28B5, 4.0, 4.5, TravellerX13, /Attraction_Review-g187855-d2540083-Reviews-Juventus_Stadium-Turin_Province_of_Turin_Piedmont.html
Juventus Stadium, Sights & Landmarks & Arenas & Stadiums, #lat#, #lng#, 144548996, 20121105, 0D0A569D3B6982F0F22846A98FC536D4, 5.0, 4.5, andrewg89, /Attraction_Review-g187855-d2540083-Reviews-Juventus_Stadium-Turin_Province_of_Turin_Piedmont.html
Juventus Stadium, Sights & Landmarks & Arenas & Stadiums, #lat#, #lng#, 144282900, 20121102, FA1918FD2202F016C4C56649276F5940, 4.0, 4.5, Denise S, /Attraction_Review-g187855-d2540083-Reviews-Juventus_Stadium-Turin_Province_of_Turin_Piedmont.html
Juventus Stadium, Sights & Landmarks & Arenas & Stadiums, #lat#, #lng#, 143490735, 20121022, 4308C1E100D19454D036FE20EA285733, 5.0, 4.5, Angelinss, /Attraction_Review-g187855-d2540083-Reviews-Juventus_Stadium-Turin_Province_of_Turin_Piedmont.html
Juventus Stadium, Sights & Landmarks & Arenas & Stadiums, #lat#, #lng#, 142078595, 20121005, FF2CE9F6018E19852AD52A2B086738B7, 5.0, 4.5, Etienne M, /Attraction_Review-g187855-d2540083-Reviews-Juventus_Stadium-Turin_Province_of_Turin_Piedmont.html
Juventus Stadium, Sights & Landmarks & Arenas & Stadiums, #lat#, #lng#, 140235103, 20120914, 09B3DBC9F1FFF1FA9112E6CC3234D83C, 5.0, 4.5, Sutherland59, /Attraction_Review-g187855-d2540083-Reviews-Juventus_Stadium-Turin_Province_of_Turin_Piedmont.html
Juventus Stadium, Sights & Landmarks & Arenas & Stadiums, #lat#, #lng#, 140231456, 20120914, 8BA0F811B4D3F23BE51F59FAC592FD83, 5.0, 4.5, FSutherland, /Attraction_Review-g187855-d2540083-Reviews-Juventus_Stadium-Turin_Province_of_Turin_Piedmont.html
Juventus Stadium, Sights & Landmarks & Arenas & Stadiums, #lat#, #lng#, 137643417, 20120819, D68073248B8578ECA4AFF4F6954B4E73, 5.0, 4.5, RUTHG69, /Attraction_Review-g187855-d2540083-Reviews-Juventus_Stadium-Turin_Province_of_Turin_Piedmont.html
Juventus Stadium, Sights & Landmarks & Arenas & Stadiums, #lat#, #lng#, 137430913, 20120817, 85DBCE280FF21C39076D351FE6BCB5FD, 5.0, 4.5, Rob303631, /Attraction_Review-g187855-d2540083-Reviews-Juventus_Stadium-Turin_Province_of_Turin_Piedmont.html
